ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3137	"ENSG00000170037.14"	"CNTROB"	chr17	+	7944122	7944638	7944122	7944248	7944475	7944638
3138	"ENSG00000170037.14"	"CNTROB"	chr17	+	7948486	7949137	7948486	7948619	7949084	7949137
3139	"ENSG00000122557.10"	"HERPUD2"	chr7	-	35694183	35695135	35694183	35694627	35694800	35695135
3140	"ENSG00000147140.16"	"NONO"	chrX	+	71297835	71298508	71297835	71297938	71298468	71298508
3141	"ENSG00000169228.14"	"RAB24"	chr5	-	177302127	177302496	177302127	177302178	177302396	177302496
3142	"ENSG00000169228.14"	"RAB24"	chr5	-	177301924	177302496	177301924	177301987	177302127	177302496
3143	"ENSG00000167524.15"	"RSKR"	chr17	-	28611392	28611656	28611392	28611481	28611566	28611656
3144	"ENSG00000182366.10"	"FAM87A"	chr8	-	375947	379458	375947	377045	377563	379458
3145	"ENSG00000182366.10"	"FAM87A"	chr8	-	377563	380309	377563	379458	379907	380309
3146	"ENSG00000165219.22"	"GAPVD1"	chr9	+	125331925	125332060	125331925	125331972	125331973	125332060
3147	"ENSG00000188655.10"	"RNASE9"	chr14	-	20556092	20558650	20556092	20557083	20558539	20558650
3148	"ENSG00000188655.10"	"RNASE9"	chr14	-	20556092	20558650	20556092	20557083	20558614	20558650
3149	"ENSG00000129566.13"	"TEP1"	chr14	-	20365666	20368559	20365666	20367103	20367907	20368559
3150	"ENSG00000129566.13"	"TEP1"	chr14	-	20377279	20377492	20377279	20377358	20377424	20377492
3151	"ENSG00000023191.17"	"RNH1"	chr11	-	499014	499999	499014	499185	499828	499999
3152	"ENSG00000268758.7"	"ADGRE4P"	chr19	-	6981079	6981770	6981079	6981215	6981726	6981770
3153	"ENSG00000099840.13"	"IZUMO4"	chr19	+	2098435	2099584	2098435	2098450	2099254	2099584
3154	"ENSG00000099840.13"	"IZUMO4"	chr19	+	2098051	2098334	2098051	2098127	2098286	2098334
3155	"ENSG00000099840.13"	"IZUMO4"	chr19	+	2097928	2098334	2097928	2097955	2098286	2098334
3156	"ENSG00000099840.13"	"IZUMO4"	chr19	+	2097251	2097495	2097251	2097332	2097423	2097495
3157	"ENSG00000099840.13"	"IZUMO4"	chr19	+	2097928	2098127	2097928	2097955	2098051	2098127
3158	"ENSG00000197168.13"	"NEK5"	chr13	-	52110339	52110577	52110339	52110410	52110493	52110577
3159	"ENSG00000104880.18"	"ARHGEF18"	chr19	+	7470125	7472477	7470125	7470315	7470536	7472477
3160	"ENSG00000100983.12"	"GSS"	chr20	-	34942487	34943006	34942487	34942627	34942930	34943006
3161	"ENSG00000188846.14"	"RPL14"	chr3	+	40461406	40461661	40461406	40461506	40461607	40461661
3162	"ENSG00000172890.13"	"NADSYN1"	chr11	+	71484311	71485648	71484311	71484447	71485541	71485648
3163	"ENSG00000141338.14"	"ABCA8"	chr17	-	68921381	68921492	68921381	68921450	68921451	68921492
3164	"ENSG00000141338.14"	"ABCA8"	chr17	-	68929048	68929234	68929048	68929110	68929177	68929234
3165	"ENSG00000174950.11"	"CD164L2"	chr1	-	27379175	27380195	27379175	27379509	27380050	27380195
3166	"ENSG00000214367.8"	"HAUS3"	chr4	-	2241519	2242121	2241519	2241781	2242050	2242121
3167	"ENSG00000137266.14"	"SLC22A23"	chr6	-	3271773	3273412	3271773	3272491	3272828	3273412
3168	"ENSG00000100219.16"	"XBP1"	chr22	-	28796046	28796192	28796046	28796121	28796147	28796192
3169	"ENSG00000100219.16"	"XBP1"	chr22	-	28796046	28796192	28796046	28796123	28796149	28796192
3170	"ENSG00000224424.8"	"PRKAR2A-AS1"	chr3	+	48848104	48851976	48848104	48848408	48848986	48851976
3171	"ENSG00000138074.15"	"SLC5A6"	chr2	-	27202812	27203345	27202812	27202880	27203232	27203345
3172	"ENSG00000132872.12"	"SYT4"	chr18	-	43273579	43274394	43273579	43273812	43274297	43274394
3173	"ENSG00000104529.17"	"EEF1D"	chr8	-	143581053	143581328	143581053	143581154	143581228	143581328
3174	"ENSG00000104529.17"	"EEF1D"	chr8	-	143581053	143581328	143581053	143581154	143581285	143581328
3175	"ENSG00000139531.13"	"SUOX"	chr12	+	56002211	56002720	56002211	56002271	56002542	56002720
3176	"ENSG00000139531.13"	"SUOX"	chr12	+	56002211	56002720	56002211	56002271	56002603	56002720
3177	"ENSG00000121022.14"	"COPS5"	chr8	-	67043081	67045960	67043081	67043317	67045811	67045960
3178	"ENSG00000113522.14"	"RAD50"	chr5	+	132579316	132580066	132579316	132579502	132579861	132580066
3179	"ENSG00000117266.15"	"CDK18"	chr1	+	205529520	205530349	205529520	205529563	205530258	205530349
3180	"ENSG00000117266.15"	"CDK18"	chr1	+	205523146	205523625	205523146	205523297	205523482	205523625
3181	"ENSG00000117266.15"	"CDK18"	chr1	+	205529520	205530349	205529520	205529563	205530185	205530349
3182	"ENSG00000180638.17"	"SLC47A2"	chr17	-	19708301	19708760	19708301	19708399	19708715	19708760
3183	"ENSG00000180638.17"	"SLC47A2"	chr17	-	19708301	19708760	19708301	19708553	19708715	19708760
3184	"ENSG00000180638.17"	"SLC47A2"	chr17	-	19708301	19708760	19708301	19708507	19708715	19708760
3185	"ENSG00000180638.17"	"SLC47A2"	chr17	-	19708301	19708760	19708301	19708424	19708715	19708760
3186	"ENSG00000180638.17"	"SLC47A2"	chr17	-	19681366	19681670	19681366	19681461	19681537	19681670
3187	"ENSG00000187243.16"	"MAGED4B"	chrX	-	52062221	52062664	52062221	52062251	52062365	52062664
3188	"ENSG00000187243.16"	"MAGED4B"	chrX	-	52065329	52065889	52065329	52065421	52065809	52065889
3189	"ENSG00000187243.16"	"MAGED4B"	chrX	-	52066249	52067698	52066249	52066453	52066864	52067698
3190	"ENSG00000185013.16"	"NT5C1B"	chr2	-	18584513	18584978	18584513	18584895	18584968	18584978
3191	"ENSG00000198818.10"	"SFT2D1"	chr6	-	166322856	166324595	166322856	166322886	166324536	166324595
3192	"ENSG00000152556.17"	"PFKM"	chr12	+	48134942	48135383	48134942	48135038	48135290	48135383
3193	"ENSG00000152556.17"	"PFKM"	chr12	+	48122646	48122859	48122646	48122677	48122766	48122859
3194	"ENSG00000152556.17"	"PFKM"	chr12	+	48141739	48142066	48141739	48141827	48141913	48142066
3195	"ENSG00000181929.13"	"PRKAG1"	chr12	-	49002273	49003006	49002273	49002870	49002964	49003006
3196	"ENSG00000181929.13"	"PRKAG1"	chr12	-	49005305	49005543	49005305	49005364	49005461	49005543
3197	"ENSG00000181929.13"	"PRKAG1"	chr12	-	49005305	49005543	49005305	49005391	49005461	49005543
3198	"ENSG00000181929.13"	"PRKAG1"	chr12	-	49004506	49005018	49004506	49004633	49004963	49005018
3199	"ENSG00000111203.13"	"ITFG2"	chr12	+	2817222	2817950	2817222	2817318	2817908	2817950
3200	"ENSG00000204264.11"	"PSMB8"	chr6	-	32842671	32843089	32842671	32842783	32842941	32843089
3201	"ENSG00000204264.11"	"PSMB8"	chr6	-	32842671	32843089	32842671	32842711	32842941	32843089
3202	"ENSG00000111452.13"	"ADGRD1"	chr12	+	130966462	130971580	130966462	130966546	130971457	130971580
3203	"ENSG00000111860.14"	"CEP85L"	chr6	-	118646906	118647105	118646906	118646939	118647039	118647105
3204	"ENSG00000244687.11"	"UBE2V1"	chr20	-	50115484	50115954	50115484	50115621	50115698	50115954
3205	"ENSG00000244687.11"	"UBE2V1"	chr20	-	50096482	50096820	50096482	50096534	50096671	50096820
3206	"ENSG00000244687.11"	"UBE2V1"	chr20	-	50115484	50115954	50115484	50115621	50115829	50115954
3207	"ENSG00000117139.18"	"KDM5B"	chr1	-	202731827	202733886	202731827	202731939	202733400	202733886
3208	"ENSG00000117139.18"	"KDM5B"	chr1	-	202729706	202731063	202729706	202730027	202730908	202731063
3209	"ENSG00000117139.18"	"KDM5B"	chr1	-	202730908	202731939	202730908	202731063	202731827	202731939
3210	"ENSG00000102103.16"	"PQBP1"	chrX	+	48902232	48903084	48902232	48902795	48902927	48903084
3211	"ENSG00000102103.16"	"PQBP1"	chrX	+	48902232	48902795	48902232	48902517	48902731	48902795
3212	"ENSG00000102103.16"	"PQBP1"	chrX	+	48902232	48902795	48902232	48902384	48902731	48902795
3213	"ENSG00000137145.20"	"DENND4C"	chr9	+	19336269	19336832	19336269	19336414	19336685	19336832
3214	"ENSG00000184988.8"	"TMEM106A"	chr17	+	43213020	43213252	43213020	43213045	43213189	43213252
3215	"ENSG00000182866.17"	"LCK"	chr1	+	32279670	32279994	32279670	32279747	32279840	32279994
3216	"ENSG00000182866.17"	"LCK"	chr1	+	32274736	32275083	32274736	32274818	32274992	32275083
3217	"ENSG00000088832.17"	"FKBP1A"	chr20	-	1368977	1370072	1368977	1369039	1369771	1370072
3218	"ENSG00000135341.18"	"MAP3K7"	chr6	-	90550467	90552179	90550467	90550549	90552048	90552179
3219	"ENSG00000146414.16"	"SHPRH"	chr6	-	145941622	145941874	145941622	145941827	145941829	145941874
3220	"ENSG00000146414.16"	"SHPRH"	chr6	-	145954689	145955354	145954689	145954853	145955186	145955354
3221	"ENSG00000122877.16"	"EGR2"	chr10	-	62815860	62816366	62815860	62816069	62816252	62816366
3222	"ENSG00000141738.14"	"GRB7"	chr17	+	39742565	39743054	39742565	39742716	39742897	39743054
3223	"ENSG00000226051.8"	"ZNF503-AS1"	chr10	+	75358509	75359049	75358509	75358707	75358938	75359049
3224	"ENSG00000163435.16"	"ELF3"	chr1	+	202011956	202012436	202011956	202012178	202012343	202012436
3225	"ENSG00000001630.17"	"CYP51A1"	chr7	-	92117043	92117212	92117043	92117092	92117176	92117212
3226	"ENSG00000215644.10"	"GCGR"	chr17	+	81811403	81811810	81811403	81811560	81811650	81811810
3227	"ENSG00000215644.10"	"GCGR"	chr17	+	81812806	81813057	81812806	81812945	81813015	81813057
3228	"ENSG00000122335.17"	"SERAC1"	chr6	-	158116184	158117821	158116184	158116282	158117726	158117821
3229	"ENSG00000181090.21"	"EHMT1"	chr9	+	137817438	137818138	137817438	137817525	137818059	137818138
3230	"ENSG00000004948.15"	"CALCR"	chr7	-	93468714	93468806	93468714	93468763	93468764	93468806
3231	"ENSG00000004948.15"	"CALCR"	chr7	-	93574288	93574730	93574288	93574506	93574691	93574730
3232	"ENSG00000184343.11"	"SRPK3"	chrX	+	153781115	153781346	153781115	153781145	153781282	153781346
3233	"ENSG00000184343.11"	"SRPK3"	chrX	+	153783973	153784213	153783973	153784021	153784120	153784213
3234	"ENSG00000184343.11"	"SRPK3"	chrX	+	153783973	153784213	153783973	153784024	153784120	153784213
3235	"ENSG00000162105.19"	"SHANK2"	chr11	-	71118828	71119032	71118828	71118846	71118902	71119032
3236	"ENSG00000165644.11"	"COMTD1"	chr10	-	75234937	75235178	75234937	75234992	75235059	75235178
3237	"ENSG00000113580.15"	"NR3C1"	chr5	-	143300484	143300763	143300484	143300592	143300685	143300763
3238	"ENSG00000113580.15"	"NR3C1"	chr5	-	143399655	143400852	143399655	143399824	143399902	143400852
3239	"ENSG00000143416.21"	"SELENBP1"	chr1	-	151365188	151365684	151365188	151365238	151365605	151365684
3240	"ENSG00000143416.21"	"SELENBP1"	chr1	-	151369003	151369554	151369003	151369189	151369441	151369554
3241	"ENSG00000143416.21"	"SELENBP1"	chr1	-	151365767	151366453	151365767	151365846	151366274	151366453
3242	"ENSG00000143416.21"	"SELENBP1"	chr1	-	151369003	151369769	151369003	151369554	151369712	151369769
3243	"ENSG00000143416.21"	"SELENBP1"	chr1	-	151365188	151365684	151365188	151365281	151365562	151365684
3244	"ENSG00000143416.21"	"SELENBP1"	chr1	-	151369003	151369769	151369003	151369189	151369712	151369769
3245	"ENSG00000196353.11"	"CPNE4"	chr3	-	132034566	132035442	132034566	132034798	132035334	132035442
3246	"ENSG00000067064.11"	"IDI1"	chr10	-	1043300	1044171	1043300	1043393	1043998	1044171
3247	"ENSG00000111012.10"	"CYP27B1"	chr12	-	57765010	57765499	57765010	57765211	57765296	57765499
3248	"ENSG00000258912.2"	"LINC02316"	chr14	-	86062549	86062960	86062549	86062616	86062881	86062960
3249	"ENSG00000115268.9"	"RPS15"	chr19	+	1438806	1440253	1438806	1438892	1440018	1440253
3250	"ENSG00000115268.9"	"RPS15"	chr19	+	1440018	1440494	1440018	1440253	1440348	1440494
3251	"ENSG00000115268.9"	"RPS15"	chr19	+	1438806	1440253	1438806	1438892	1439960	1440253
3252	"ENSG00000115268.9"	"RPS15"	chr19	+	1438806	1440253	1438806	1438892	1440025	1440253
3253	"ENSG00000115268.9"	"RPS15"	chr19	+	1438806	1440253	1438806	1438892	1439967	1440253
3254	"ENSG00000188603.19"	"CLN3"	chr16	-	28482326	28482672	28482326	28482382	28482607	28482672
3255	"ENSG00000188603.19"	"CLN3"	chr16	-	28482104	28482545	28482104	28482382	28482476	28482545
3256	"ENSG00000188603.19"	"CLN3"	chr16	-	28482104	28482545	28482104	28482198	28482326	28482545
3257	"ENSG00000188603.19"	"CLN3"	chr16	-	28486577	28487541	28486577	28486650	28487455	28487541
3258	"ENSG00000188603.19"	"CLN3"	chr16	-	28487455	28488662	28487455	28487541	28488590	28488662
3259	"ENSG00000188603.19"	"CLN3"	chr16	-	28491713	28492042	28491713	28491835	28492019	28492042
3260	"ENSG00000188603.19"	"CLN3"	chr16	-	28491481	28491835	28491481	28491560	28491713	28491835
3261	"ENSG00000188603.19"	"CLN3"	chr16	-	28477278	28477635	28477278	28477359	28477463	28477635
3262	"ENSG00000116478.12"	"HDAC1"	chr1	+	32331675	32332242	32331675	32331806	32332089	32332242
3263	"ENSG00000166707.11"	"ZCCHC18"	chrX	+	104113433	104115842	104113433	104113573	104115251	104115842
3264	"ENSG00000149488.13"	"TMC2"	chr20	+	2613193	2614020	2613193	2613226	2613832	2614020
3265	"ENSG00000010327.10"	"STAB1"	chr3	+	52521595	52521951	52521595	52521700	52521843	52521951
3266	"ENSG00000010327.10"	"STAB1"	chr3	+	52520641	52521005	52520641	52520698	52520803	52521005
3267	"ENSG00000010327.10"	"STAB1"	chr3	+	52523426	52523756	52523426	52523576	52523651	52523756
3268	"ENSG00000010327.10"	"STAB1"	chr3	+	52519263	52519564	52519263	52519404	52519504	52519564
3269	"ENSG00000010327.10"	"STAB1"	chr3	+	52519504	52520120	52519504	52519564	52519943	52520120
3270	"ENSG00000010327.10"	"STAB1"	chr3	+	52519943	52520290	52519943	52520120	52520203	52520290
3271	"ENSG00000164631.19"	"ZNF12"	chr7	-	6688432	6692703	6688432	6692487	6692601	6692703
3272	"ENSG00000160201.11"	"U2AF1"	chr21	-	43100452	43104402	43100452	43100519	43104314	43104402
3273	"ENSG00000160201.11"	"U2AF1"	chr21	-	43092955	43094563	43092955	43093249	43094470	43094563
3274	"ENSG00000184911.14"	"DMRTC1B"	chrX	+	72846884	72847277	72846884	72846945	72847129	72847277
3275	"ENSG00000171720.10"	"HDAC3"	chr5	-	141629859	141630125	141629859	141629916	141630043	141630125
3276	"ENSG00000171720.10"	"HDAC3"	chr5	-	141628113	141628639	141628113	141628187	141628558	141628639
3277	"ENSG00000140854.13"	"KATNB1"	chr16	+	57755840	57756066	57755840	57755917	57755991	57756066
3278	"ENSG00000140854.13"	"KATNB1"	chr16	+	57736977	57737283	57736977	57737063	57737225	57737283
3279	"ENSG00000074317.11"	"SNCB"	chr5	-	176626397	176626761	176626397	176626516	176626719	176626761
3280	"ENSG00000103355.13"	"PRSS33"	chr16	-	2783952	2785171	2783952	2784802	2785001	2785171
3281	"ENSG00000106077.18"	"ABHD11"	chr7	-	73737220	73737735	73737220	73737391	73737561	73737735
3282	"ENSG00000106077.18"	"ABHD11"	chr7	-	73737220	73737735	73737220	73737360	73737561	73737735
3283	"ENSG00000267673.6"	"FDX2"	chr19	-	10315385	10315759	10315385	10315492	10315704	10315759
3284	"ENSG00000125746.16"	"EML2"	chr19	-	45641917	45642352	45641917	45642041	45642133	45642352
3285	"ENSG00000125746.16"	"EML2"	chr19	-	45638504	45638873	45638504	45638634	45638844	45638873
3286	"ENSG00000125746.16"	"EML2"	chr19	-	45632860	45633139	45632860	45632971	45633069	45633139
3287	"ENSG00000085563.15"	"ABCB1"	chr7	-	87600754	87601078	87600754	87600825	87600972	87601078
3288	"ENSG00000159459.12"	"UBR1"	chr15	-	43025373	43026663	43025373	43025429	43026560	43026663
3289	"ENSG00000249695.6"	"AC026369.1"	chr12	-	143238	144569	143238	143409	144308	144569
3290	"ENSG00000109118.14"	"PHF12"	chr17	-	28923908	28927063	28923908	28924302	28926990	28927063
3291	"ENSG00000257467.6"	"PPFIA2-AS1"	chr12	+	81292342	81292524	81292342	81292362	81292457	81292524
3292	"ENSG00000238217.6"	"LINC01877"	chr2	+	199629063	199631895	199629063	199629146	199629924	199631895
3293	"ENSG00000238217.6"	"LINC01877"	chr2	+	199630245	199631895	199630245	199630330	199631845	199631895
3294	"ENSG00000238217.6"	"LINC01877"	chr2	+	199629924	199631895	199629924	199630099	199630245	199631895
3295	"ENSG00000130305.17"	"NSUN5"	chr7	-	73307582	73308553	73307582	73307757	73308430	73308553
3296	"ENSG00000130305.17"	"NSUN5"	chr7	-	73307582	73308553	73307582	73307643	73308430	73308553
3297	"ENSG00000160602.14"	"NEK8"	chr17	+	28737305	28737736	28737305	28737514	28737674	28737736
3298	"ENSG00000160602.14"	"NEK8"	chr17	+	28737305	28737736	28737305	28737579	28737655	28737736
3299	"ENSG00000151490.14"	"PTPRO"	chr12	+	15594936	15597399	15594936	15595057	15596089	15597399
3300	"ENSG00000196365.12"	"LONP1"	chr19	-	5696248	5696757	5696248	5696371	5696669	5696757
3301	"ENSG00000196365.12"	"LONP1"	chr19	-	5719703	5720146	5719703	5719833	5720042	5720146
3302	"ENSG00000120708.17"	"TGFBI"	chr5	+	136046334	136047015	136046334	136046556	136046850	136047015
3303	"ENSG00000120708.17"	"TGFBI"	chr5	+	136046334	136047015	136046334	136046495	136046850	136047015
3304	"ENSG00000198000.12"	"NOL8"	chr9	-	92298256	92298954	92298256	92298336	92298883	92298954
3305	"ENSG00000137409.19"	"MTCH1"	chr6	-	36970405	36970694	36970405	36970473	36970646	36970694
3306	"ENSG00000100823.12"	"APEX1"	chr14	+	20455225	20455703	20455225	20455328	20455577	20455703
3307	"ENSG00000100823.12"	"APEX1"	chr14	+	20455225	20455703	20455225	20455394	20455577	20455703
3308	"ENSG00000100823.12"	"APEX1"	chr14	+	20455225	20455703	20455225	20455389	20455577	20455703
3309	"ENSG00000100823.12"	"APEX1"	chr14	+	20455577	20456101	20455577	20455703	20455913	20456101
3310	"ENSG00000100823.12"	"APEX1"	chr14	+	20455577	20456101	20455577	20455773	20455913	20456101
3311	"ENSG00000119844.15"	"AFTPH"	chr2	+	64579485	64581273	64579485	64579546	64581189	64581273
3312	"ENSG00000089916.18"	"GPATCH2L"	chr14	+	76173545	76176690	76173545	76173625	76176622	76176690
3313	"ENSG00000089041.17"	"P2RX7"	chr12	+	121177146	121177446	121177146	121177212	121177296	121177446
3314	"ENSG00000275830.2"	"AL390755.1"	chr13	-	110045432	110046075	110045432	110045629	110045784	110046075
3315	"ENSG00000183010.17"	"PYCR1"	chr17	-	81932383	81933376	81932383	81932963	81933306	81933376
3316	"ENSG00000183010.17"	"PYCR1"	chr17	-	81936747	81937257	81936747	81936861	81937227	81937257
3317	"ENSG00000183010.17"	"PYCR1"	chr17	-	81936747	81937300	81936747	81936861	81937257	81937300
3318	"ENSG00000114054.14"	"PCCB"	chr3	+	136326802	136327255	136326802	136326910	136327154	136327255
3319	"ENSG00000204531.18"	"POU5F1"	chr6	-	31165926	31166838	31165926	31166047	31166533	31166838
3320	"ENSG00000181291.7"	"TMEM132E"	chr17	+	34626126	34627057	34626126	34626584	34626854	34627057
3321	"ENSG00000142675.18"	"CNKSR1"	chr1	+	26188233	26188503	26188233	26188307	26188441	26188503
3322	"ENSG00000153684.15"	"GOLGA8F"	chr15	+	28382389	28382749	28382389	28382428	28382701	28382749
3323	"ENSG00000076604.15"	"TRAF4"	chr17	+	28747842	28748178	28747842	28747947	28748016	28748178
3324	"ENSG00000104327.7"	"CALB1"	chr8	-	90060628	90063153	90060628	90060700	90063099	90063153
3325	"ENSG00000156886.12"	"ITGAD"	chr16	+	31407514	31407916	31407514	31407668	31407765	31407916
3326	"ENSG00000160226.16"	"CFAP410"	chr21	-	44330462	44332014	44330462	44330916	44331842	44332014
3327	"ENSG00000139372.15"	"TDG"	chr12	+	103982798	103983389	103982798	103982934	103983294	103983389
3328	"ENSG00000127980.16"	"PEX1"	chr7	-	92501506	92502079	92501506	92501673	92501889	92502079
3329	"ENSG00000127980.16"	"PEX1"	chr7	-	92492952	92494396	92492952	92493129	92494292	92494396
3330	"ENSG00000198563.14"	"DDX39B"	chr6	-	31532779	31535485	31532779	31532911	31535366	31535485
3331	"ENSG00000227115.8"	"LINC01630"	chr18	+	51561180	51564479	51561180	51561341	51564382	51564479
3332	"ENSG00000227115.8"	"LINC01630"	chr18	+	51561180	51564479	51561180	51562695	51563519	51564479
3333	"ENSG00000187244.12"	"BCAM"	chr19	+	44819581	44820822	44819581	44819726	44820704	44820822
3334	"ENSG00000094880.11"	"CDC23"	chr5	-	138191861	138192388	138191861	138191937	138192268	138192388
3335	"ENSG00000185040.13"	"SPDYE16"	chr7	-	76533875	76534119	76533875	76533975	76534056	76534119
3336	"ENSG00000183569.18"	"SERHL2"	chr22	+	42555663	42556083	42555663	42555705	42556063	42556083
3337	"ENSG00000183569.18"	"SERHL2"	chr22	+	42555663	42556083	42555663	42555705	42556047	42556083
3338	"ENSG00000133612.19"	"AGAP3"	chr7	+	151086741	151087072	151086741	151086786	151086894	151087072
3339	"ENSG00000232139.6"	"LINC00867"	chr10	+	118357526	118357848	118357526	118357578	118357771	118357848
3340	"ENSG00000123416.15"	"TUBA1B"	chr12	-	49129499	49131395	49129499	49129722	49131297	49131395
3341	"ENSG00000226648.2"	"PLCG1-AS1"	chr20	-	41100657	41101289	41100657	41100792	41101171	41101289
3342	"ENSG00000121073.15"	"SLC35B1"	chr17	-	49705123	49706309	49705123	49705281	49705865	49706309
3343	"ENSG00000121073.15"	"SLC35B1"	chr17	-	49705865	49706309	49705865	49705896	49706203	49706309
3344	"ENSG00000039068.19"	"CDH1"	chr16	+	68813312	68813562	68813312	68813495	68813499	68813562
3345	"ENSG00000146556.14"	"WASH2P"	chr2	+	113595692	113596203	113595692	113595829	113596067	113596203
3346	"ENSG00000232656.8"	"IDI2-AS1"	chr10	+	1035813	1036893	1035813	1035976	1036788	1036893
