ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1924	"ENSG00000258583.7"	"LINC01500"	chr14	+	58958535	58958619	58989533	58989633	58948312	58948341	59009030	59009150
1925	"ENSG00000258583.7"	"LINC01500"	chr14	+	59079574	59079776	59094554	59094640	59009030	59009150	59125171	59125402
1926	"ENSG00000258583.7"	"LINC01500"	chr14	+	58913762	58913861	58948312	58948341	58910262	58910342	59009030	59009150
1927	"ENSG00000258583.7"	"LINC01500"	chr14	+	58913762	58913861	58958535	58958619	58910262	58910342	59009030	59009150
1928	"ENSG00000153558.16"	"FBXL2"	chr3	+	33300521	33300571	33317476	33317613	33297868	33297962	33358966	33359021
1929	"ENSG00000153558.16"	"FBXL2"	chr3	+	33297868	33297962	33364624	33364719	33297663	33297725	33373091	33373160
1930	"ENSG00000040531.15"	"CTNS"	chr17	+	3640187	3640267	3654997	3655101	3637106	3637316	3655220	3655352
1931	"ENSG00000128989.10"	"ARPP19"	chr15	-	52564189	52564246	52568847	52568900	52557099	52557222	52569115	52569167
1932	"ENSG00000134759.14"	"ELP2"	chr18	+	36138794	36138872	36139418	36139613	36138269	36138426	36141136	36141201
1933	"ENSG00000257017.9"	"HP"	chr16	+	72056529	72056631	72058253	72058355	72056160	72056243	72059113	72059188
1934	"ENSG00000273018.6"	"FAM106A"	chr17	-	18523776	18523877	18528572	18528747	18519481	18519674	18532505	18532597
1935	"ENSG00000273018.6"	"FAM106A"	chr17	-	18523776	18523877	18528572	18528747	18521078	18521145	18532505	18532597
1936	"ENSG00000273018.6"	"FAM106A"	chr17	-	18521078	18521145	18523776	18523877	18519481	18519674	18528572	18528747
1937	"ENSG00000175224.16"	"ATG13"	chr11	+	46630044	46630100	46638498	46638610	46618259	46618375	46644278	46644360
1938	"ENSG00000175224.16"	"ATG13"	chr11	+	46621059	46621157	46630044	46630100	46618324	46618375	46644278	46644360
1939	"ENSG00000175224.16"	"ATG13"	chr11	+	46621041	46621157	46638498	46638610	46618259	46618375	46644278	46644360
1940	"ENSG00000175224.16"	"ATG13"	chr11	+	46621041	46621157	46630044	46630100	46618324	46618375	46644278	46644360
1941	"ENSG00000175224.16"	"ATG13"	chr11	+	46618259	46618375	46621041	46621157	46617556	46617890	46644278	46644360
1942	"ENSG00000175224.16"	"ATG13"	chr11	+	46630896	46630991	46632322	46632459	46630044	46630100	46644278	46644360
1943	"ENSG00000080823.23"	"MOK"	chr14	-	102263545	102263616	102265822	102265912	102251916	102251995	102283477	102283592
1944	"ENSG00000080823.23"	"MOK"	chr14	-	102263545	102263616	102278605	102278694	102251916	102251995	102283477	102283592
1945	"ENSG00000080823.23"	"MOK"	chr14	-	102265822	102265912	102278605	102278694	102251916	102251995	102283477	102283592
1946	"ENSG00000223482.8"	"NUTM2A-AS1"	chr10	-	87291935	87292533	87307956	87308060	87287958	87288495	87326629	87326672
1947	"ENSG00000058453.17"	"CROCC"	chr1	+	16931290	16931397	16936636	16936873	16930428	16930594	16937640	16937737
1948	"ENSG00000079102.16"	"RUNX1T1"	chr8	-	92075964	92076137	92095027	92095171	92017225	92017363	92095346	92095654
1949	"ENSG00000186469.8"	"GNG2"	chr14	+	51913008	51913128	51939780	51940091	51877616	51877657	51950649	51950765
1950	"ENSG00000186469.8"	"GNG2"	chr14	+	51841505	51841572	51877616	51877657	51827667	51827807	51950649	51950765
1951	"ENSG00000072110.13"	"ACTN1"	chr14	-	68878457	68878523	68878988	68879069	68877081	68877240	68879961	68880108
1952	"ENSG00000157800.18"	"SLC37A3"	chr7	-	140358639	140358785	140364407	140364491	140355667	140355764	140369589	140369682
1953	"ENSG00000162591.16"	"MEGF6"	chr1	-	3546997	3547123	3579824	3579929	3524123	3524246	3595337	3595447
1954	"ENSG00000162591.16"	"MEGF6"	chr1	-	3493770	3493797	3493995	3494124	3492638	3492767	3494370	3494499
1955	"ENSG00000132639.12"	"SNAP25"	chr20	+	10292881	10292999	10293160	10293278	10284723	10284772	10296924	10297050
1956	"ENSG00000214357.9"	"NEURL1B"	chr5	+	172669784	172670330	172683418	172684138	172641265	172641437	172686170	172686296
1957	"ENSG00000225548.7"	"LINC01980"	chr3	+	27802763	27802850	27807952	27808008	27797562	27797911	27824649	27824748
1958	"ENSG00000225548.7"	"LINC01980"	chr3	+	27806451	27806622	27807952	27808008	27802763	27802850	27824649	27824748
1959	"ENSG00000225548.7"	"LINC01980"	chr3	+	27806451	27806622	27823528	27823617	27802763	27802850	27824649	27824748
1960	"ENSG00000225548.7"	"LINC01980"	chr3	+	27806453	27806622	27807952	27808008	27802763	27802850	27824649	27824748
1961	"ENSG00000225548.7"	"LINC01980"	chr3	+	27806453	27806622	27823528	27823617	27802763	27802850	27824649	27824748
1962	"ENSG00000225548.7"	"LINC01980"	chr3	+	27826057	27826211	27841727	27841823	27824649	27824748	27848700	27848764
1963	"ENSG00000225548.7"	"LINC01980"	chr3	+	27826057	27826211	27841727	27841925	27824649	27824748	27848700	27848764
1964	"ENSG00000225548.7"	"LINC01980"	chr3	+	27806531	27806622	27807952	27808008	27802763	27802850	27824649	27824748
1965	"ENSG00000225548.7"	"LINC01980"	chr3	+	27806531	27806622	27823528	27823617	27802763	27802850	27824649	27824748
1966	"ENSG00000225548.7"	"LINC01980"	chr3	+	27807952	27808008	27823528	27823617	27802763	27802850	27824649	27824748
1967	"ENSG00000225548.7"	"LINC01980"	chr3	+	27826057	27826164	27841727	27841823	27824649	27824748	27848700	27848764
1968	"ENSG00000225548.7"	"LINC01980"	chr3	+	27826057	27826164	27841727	27841925	27824649	27824748	27848700	27848764
1969	"ENSG00000205809.9"	"KLRC2"	chr12	-	10434485	10434530	10434994	10435039	10433790	10433942	10435311	10435410
1970	"ENSG00000078053.17"	"AMPH"	chr7	-	38417824	38417950	38420911	38421016	38394004	38394214	38422420	38422477
1971	"ENSG00000050748.17"	"MAPK9"	chr5	-	180247438	180247510	180247854	180247926	180242572	180242755	180248972	180249138
1972	"ENSG00000087263.17"	"OGFOD1"	chr16	+	56454773	56454921	56458547	56458594	56453262	56453408	56462533	56462634
1973	"ENSG00000108799.13"	"EZH1"	chr17	-	42727634	42727763	42728824	42728952	42722794	42722915	42730827	42730918
1974	"ENSG00000108799.13"	"EZH1"	chr17	-	42722794	42722915	42724304	42724424	42720272	42720449	42727634	42727763
1975	"ENSG00000108799.13"	"EZH1"	chr17	-	42722794	42722915	42727634	42727763	42720272	42720449	42728824	42728952
1976	"ENSG00000078070.13"	"MCCC1"	chr3	-	183072365	183072487	183086692	183086788	183071209	183071357	183094558	183094605
1977	"ENSG00000071054.16"	"MAP4K4"	chr2	+	101860824	101860986	101863820	101864051	101859735	101859864	101864929	101865036
1978	"ENSG00000175354.20"	"PTPN2"	chr18	-	12819213	12819282	12821335	12821425	12817155	12817365	12825809	12825944
1979	"ENSG00000248751.6"	"AC004997.1"	chr22	-	30288705	30288776	30292772	30292851	30287372	30287560	30293650	30293805
1980	"ENSG00000156273.16"	"BACH1"	chr21	+	29218860	29218926	29270356	29270456	29194146	29194260	29321220	29321355
1981	"ENSG00000160439.16"	"RDH13"	chr19	-	55064295	55064412	55068412	55068530	55059156	55059275	55069321	55069529
1982	"ENSG00000204120.14"	"GIGYF2"	chr2	+	232731121	232731234	232734416	232734486	232703423	232703489	232735154	232735238
1983	"ENSG00000204120.14"	"GIGYF2"	chr2	+	232724573	232724691	232734416	232734486	232703423	232703489	232735154	232735238
1984	"ENSG00000204120.14"	"GIGYF2"	chr2	+	232724573	232724691	232731121	232731258	232703423	232703489	232735154	232735238
1985	"ENSG00000204120.14"	"GIGYF2"	chr2	+	232724573	232724691	232731121	232731234	232703423	232703489	232735154	232735238
1986	"ENSG00000204120.14"	"GIGYF2"	chr2	+	232698268	232698307	232700584	232700654	232697368	232697392	232703423	232703489
1987	"ENSG00000204120.14"	"GIGYF2"	chr2	+	232703423	232703489	232724573	232724691	232697330	232697392	232735154	232735238
1988	"ENSG00000204120.14"	"GIGYF2"	chr2	+	232719037	232719128	232734416	232734486	232703423	232703489	232735154	232735238
1989	"ENSG00000204120.14"	"GIGYF2"	chr2	+	232719037	232719128	232731121	232731258	232703423	232703489	232735154	232735238
1990	"ENSG00000204120.14"	"GIGYF2"	chr2	+	232719037	232719128	232731121	232731234	232703423	232703489	232735154	232735238
1991	"ENSG00000204120.14"	"GIGYF2"	chr2	+	232719037	232719128	232724573	232724691	232703423	232703489	232735154	232735238
1992	"ENSG00000204120.14"	"GIGYF2"	chr2	+	232731121	232731258	232734416	232734486	232703423	232703489	232735154	232735238
1993	"ENSG00000115355.17"	"CCDC88A"	chr2	-	55355578	55355751	55362307	55362448	55349517	55349599	55363949	55364033
1994	"ENSG00000115355.17"	"CCDC88A"	chr2	-	55355578	55355751	55362307	55362448	55346174	55346333	55363949	55364033
1995	"ENSG00000115355.17"	"CCDC88A"	chr2	-	55349517	55349599	55355578	55355751	55346174	55346333	55362307	55362448
1996	"ENSG00000115355.17"	"CCDC88A"	chr2	-	55303068	55303152	55308808	55309023	55301871	55302072	55309161	55309254
1997	"ENSG00000172456.17"	"FGGY"	chr1	+	59339957	59340069	59378748	59378837	59321535	59321750	59456960	59457076
1998	"ENSG00000172456.17"	"FGGY"	chr1	+	59339957	59340069	59346246	59346398	59321535	59321750	59378748	59378837
1999	"ENSG00000260565.7"	"ERVK13-1"	chr16	-	2670809	2670974	2671023	2671231	2669410	2669561	2671344	2672273
2000	"ENSG00000260565.7"	"ERVK13-1"	chr16	-	2670863	2670974	2671023	2671231	2669410	2669561	2671344	2672273
2001	"ENSG00000197099.8"	"AC068631.1"	chr3	-	186721219	186721344	186736538	186736650	186718466	186718569	186743702	186743813
2002	"ENSG00000197099.8"	"AC068631.1"	chr3	-	186651809	186651871	186666967	186667261	186651409	186651494	186718466	186718569
2003	"ENSG00000197099.8"	"AC068631.1"	chr3	-	186721219	186721416	186736538	186736650	186718466	186718569	186743702	186743813
2004	"ENSG00000197099.8"	"AC068631.1"	chr3	-	186714447	186714539	186714739	186714858	186651809	186651871	186718466	186718569
2005	"ENSG00000197099.8"	"AC068631.1"	chr3	-	186666967	186667261	186714447	186714539	186651809	186651871	186718466	186718569
2006	"ENSG00000197099.8"	"AC068631.1"	chr3	-	186666967	186667261	186714739	186714858	186651809	186651871	186718466	186718569
2007	"ENSG00000249464.6"	"LINC01091"	chr4	+	123854034	123854107	123910393	123910504	123829094	123829187	123924096	123924200
2008	"ENSG00000249464.6"	"LINC01091"	chr4	+	123708573	123708677	123825993	123826173	123661752	123661833	123829094	123829187
2009	"ENSG00000067445.21"	"TRO"	chrX	+	54922577	54923768	54923829	54923946	54922217	54922291	54924450	54924555
2010	"ENSG00000037749.12"	"MFAP3"	chr5	+	154121717	154121897	154134844	154134916	154097022	154097271	154149865	154149946
2011	"ENSG00000128513.16"	"POT1"	chr7	-	124865128	124865299	124870910	124871041	124863349	124863640	124892265	124892380
2012	"ENSG00000088727.12"	"KIF9"	chr3	-	47271236	47271461	47273551	47273658	47267179	47267263	47275324	47275490
2013	"ENSG00000164081.12"	"TEX264"	chr3	+	51674270	51674562	51684412	51684634	51671174	51671288	51699405	51699574
2014	"ENSG00000164081.12"	"TEX264"	chr3	+	51672209	51672301	51672340	51672392	51671174	51671288	51674270	51674562
2015	"ENSG00000136877.15"	"FPGS"	chr9	+	127806972	127807087	127807208	127807286	127804635	127804700	127807420	127807482
2016	"ENSG00000109466.14"	"KLHL2"	chr4	+	165228806	165228913	165238777	165238899	165219933	165220059	165263196	165263359
2017	"ENSG00000089847.12"	"ANKRD24"	chr19	+	4202868	4202926	4207107	4207134	4202025	4202090	4207241	4207312
2018	"ENSG00000140945.17"	"CDH13"	chr16	+	83032009	83032218	83125384	83125501	82858361	82858473	83217344	83217497
2019	"ENSG00000064787.13"	"BCAS1"	chr20	-	53966905	53967073	53975388	53975430	53957431	53957497	53985286	53985499
2020	"ENSG00000064787.13"	"BCAS1"	chr20	-	53966905	53967073	53975388	53975430	53953431	53953695	53985286	53985499
2021	"ENSG00000139620.12"	"KANSL2"	chr12	-	48660467	48660619	48662559	48662654	48654940	48655060	48667692	48667789
2022	"ENSG00000139620.12"	"KANSL2"	chr12	-	48660365	48660619	48662559	48662654	48654940	48655060	48667692	48667789
2023	"ENSG00000188037.12"	"CLCN1"	chr7	+	143323818	143323897	143324413	143324492	143323308	143323386	143330771	143330897
2024	"ENSG00000188037.12"	"CLCN1"	chr7	+	143323308	143323386	143323572	143323627	143321714	143321848	143323818	143323897
2025	"ENSG00000249959.6"	"AC024587.2"	chr5	-	107705201	107705301	107708886	107708962	107702182	107702307	107710360	107710508
2026	"ENSG00000128739.22"	"SNRPN"	chr15	+	24942274	24942462	24958737	24958868	24920010	24920124	24962113	24962209
2027	"ENSG00000213373.7"	"LINC00671"	chr17	-	42895376	42895493	42897686	42897918	42894565	42894634	42898632	42898704
2028	"ENSG00000143353.12"	"LYPLAL1"	chr1	+	219179399	219179426	219193081	219193251	219179146	219179246	219210531	219210647
2029	"ENSG00000143353.12"	"LYPLAL1"	chr1	+	219179399	219179426	219193129	219193251	219179146	219179246	219210531	219210647
2030	"ENSG00000137713.16"	"PPP2R1B"	chr11	-	111760818	111761051	111761118	111761291	111759803	111759951	111764804	111764905
2031	"ENSG00000229807.12"	"XIST"	chrX	-	73831065	73831274	73833237	73833374	73829067	73829231	73837439	73837503
2032	"ENSG00000183668.18"	"PSG9"	chr19	-	43258856	43259135	43261859	43262138	43258201	43258456	43267783	43268149
2033	"ENSG00000135249.8"	"RINT1"	chr7	+	105536564	105536612	105536657	105536749	105532823	105532869	105542407	105542649
2034	"ENSG00000197467.15"	"COL13A1"	chr10	+	69875127	69875163	69878038	69878065	69872183	69872210	69880502	69880553
2035	"ENSG00000197467.15"	"COL13A1"	chr10	+	69940987	69941023	69941235	69941347	69937634	69937715	69944124	69944178
2036	"ENSG00000197467.15"	"COL13A1"	chr10	+	69932559	69932604	69935349	69935391	69930399	69930552	69936755	69936782
2037	"ENSG00000197467.15"	"COL13A1"	chr10	+	69878038	69878065	69880502	69880553	69875127	69875163	69887455	69887491
2038	"ENSG00000197467.15"	"COL13A1"	chr10	+	69897474	69897531	69898696	69898762	69895549	69895576	69902747	69902855
2039	"ENSG00000197467.15"	"COL13A1"	chr10	+	69952881	69952968	69953947	69954025	69947306	69947342	69957003	69957042
2040	"ENSG00000196141.14"	"SPATS2L"	chr2	+	200378140	200378371	200383866	200384017	200329430	200329480	200389222	200389283
2041	"ENSG00000196141.14"	"SPATS2L"	chr2	+	200372108	200372251	200383866	200384017	200329430	200329480	200389222	200389283
2042	"ENSG00000196141.14"	"SPATS2L"	chr2	+	200372108	200372251	200378140	200378371	200329430	200329480	200389222	200389283
2043	"ENSG00000100347.15"	"SAMM50"	chr22	+	43963069	43963226	43963285	43963396	43955441	43955598	43964451	43964553
2044	"ENSG00000260896.6"	"ARLNC1"	chr16	-	80830740	80830757	80837931	80838045	80829789	80830567	80840118	80840222
2045	"ENSG00000260896.6"	"ARLNC1"	chr16	-	80841061	80841129	80841894	80842042	80840118	80840222	80845630	80845723
2046	"ENSG00000122884.12"	"P4HA1"	chr10	-	73043886	73043957	73044980	73045051	73030270	73030370	73046924	73047101
2047	"ENSG00000103313.12"	"MEFV"	chr16	-	3251956	3252049	3254157	3254790	3249430	3249780	3256310	3256627
2048	"ENSG00000132437.18"	"DDC"	chr7	-	50528136	50528280	50537859	50537979	50503992	50504059	50539914	50540028
2049	"ENSG00000022556.16"	"NLRP2"	chr19	+	54977751	54977823	54981616	54981682	54974499	54974544	54982161	54983728
2050	"ENSG00000170445.15"	"HARS1"	chr5	-	140683545	140683664	140687745	140687933	140683099	140683219	140690854	140690944
2051	"ENSG00000170445.15"	"HARS1"	chr5	-	140677907	140678015	140683099	140683219	140677654	140677753	140690854	140690944
2052	"ENSG00000170445.15"	"HARS1"	chr5	-	140683545	140683667	140687745	140687933	140683099	140683219	140690854	140690944
2053	"ENSG00000143452.16"	"HORMAD1"	chr1	-	150711544	150711571	150711832	150711853	150708893	150708961	150714084	150714121
2054	"ENSG00000125462.18"	"C1orf61"	chr1	-	156414653	156414753	156416768	156416864	156407841	156407975	156417911	156418034
2055	"ENSG00000082781.12"	"ITGB5"	chr3	-	124809021	124809156	124817620	124817710	124796387	124796817	124819738	124819834
2056	"ENSG00000115970.18"	"THADA"	chr2	-	43428099	43428231	43485233	43485325	43397970	43398139	43498832	43498955
2057	"ENSG00000103852.13"	"TTC23"	chr15	-	99245388	99245510	99249170	99249799	99228532	99228732	99251154	99251223
2058	"ENSG00000103852.13"	"TTC23"	chr15	-	99245388	99245510	99249621	99249799	99228532	99228732	99251154	99251223
2059	"ENSG00000272305.5"	"AC096887.1"	chr3	-	53085749	53085852	53092368	53092618	53077687	53077828	53099380	53099453
2060	"ENSG00000272305.5"	"AC096887.1"	chr3	-	53077978	53078211	53092368	53092618	53077687	53077828	53099380	53099453
2061	"ENSG00000272305.5"	"AC096887.1"	chr3	-	53077978	53078211	53085749	53085852	53077687	53077828	53099380	53099453
2062	"ENSG00000156171.14"	"DRAM2"	chr1	-	111122615	111122643	111124741	111124881	111120515	111120693	111126226	111126294
2063	"ENSG00000080503.24"	"SMARCA2"	chr9	+	2170418	2170472	2181570	2181676	2161685	2161903	2182140	2182242
2064	"ENSG00000182944.17"	"EWSR1"	chr22	+	29288605	29288786	29288986	29289062	29286922	29287134	29291564	29291599
2065	"ENSG00000127472.11"	"PLA2G5"	chr1	+	20063483	20063602	20066023	20066129	20059631	20059692	20068872	20069032
2066	"ENSG00000173575.22"	"CHD2"	chr15	+	92991346	92991430	92991475	92991517	92985497	92985673	92992858	92992998
2067	"ENSG00000250241.6"	"AC105383.1"	chr4	-	133097639	133097724	133110785	133110910	133096735	133096883	133138959	133139033
2068	"ENSG00000250241.6"	"AC105383.1"	chr4	-	133140469	133140511	133140585	133140659	133139825	133139881	133142710	133142782
2069	"ENSG00000250241.6"	"AC105383.1"	chr4	-	133140469	133140511	133140585	133140656	133139825	133139881	133142710	133142782
2070	"ENSG00000173402.12"	"DAG1"	chr3	+	49476848	49476905	49492822	49492973	49470131	49470433	49510418	49510819
2071	"ENSG00000057935.13"	"MTA3"	chr2	+	42579106	42579200	42609457	42609584	42570436	42570504	42640172	42640236
2072	"ENSG00000057935.13"	"MTA3"	chr2	+	42609457	42609584	42640172	42640236	42579106	42579200	42644126	42644244
2073	"ENSG00000125571.9"	"IL37"	chr2	+	112913791	112913854	112917128	112917248	112912970	112913094	112917634	112917777
2074	"ENSG00000225484.7"	"NUTM2B-AS1"	chr10	-	79806038	79806122	79808758	79808832	79804484	79804527	79814612	79814716
2075	"ENSG00000245680.10"	"ZNF585B"	chr19	-	37195880	37196019	37198938	37199054	37190023	37190150	37207039	37207254
2076	"ENSG00000118495.19"	"PLAGL1"	chr6	-	143964786	143964818	143966157	143966198	143960468	143960542	143968906	143968978
2077	"ENSG00000118495.19"	"PLAGL1"	chr6	-	143947984	143948460	143960468	143960542	143940301	143942663	143968906	143968978
2078	"ENSG00000268043.7"	"NBPF12"	chr1	+	146960108	146960318	146966463	146966673	146959970	146960006	146968447	146968550
2079	"ENSG00000268043.7"	"NBPF12"	chr1	+	146970646	146970719	146976928	146977001	146969381	146969596	146977465	146977671
2080	"ENSG00000268043.7"	"NBPF12"	chr1	+	146988840	146988949	146990465	146990517	146987953	146988126	146994331	146994601
2081	"ENSG00000062716.13"	"VMP1"	chr17	+	59735337	59735473	59737452	59737543	59731420	59731522	59738836	59738947
2082	"ENSG00000168216.13"	"LMBRD1"	chr6	-	69743783	69743881	69743987	69744047	69741788	69741877	69749340	69749408
2083	"ENSG00000168216.13"	"LMBRD1"	chr6	-	69743783	69743881	69748223	69748289	69741788	69741877	69749340	69749408
2084	"ENSG00000168216.13"	"LMBRD1"	chr6	-	69709156	69709231	69710424	69710444	69701888	69701953	69713644	69713797
2085	"ENSG00000168216.13"	"LMBRD1"	chr6	-	69708849	69709231	69710424	69710444	69701888	69701953	69713644	69713797
2086	"ENSG00000168216.13"	"LMBRD1"	chr6	-	69749340	69749408	69752258	69752356	69741788	69741877	69780493	69780554
