ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
17840	"ENSG00000150165.13"	"ANXA8L1"	chr10	-	47165481	47165561	47164933	47164993	47166220	47166311
17841	"ENSG00000150165.13"	"ANXA8L1"	chr10	-	47166220	47166311	47164933	47164993	47167069	47167183
17842	"ENSG00000204574.8"	"ABCF1"	chr6	+	30545185	30545232	30539209	30539337	30545594	30545690
17843	"ENSG00000204574.8"	"ABCF1"	chr6	+	30550170	30550284	30548182	30548296	30550842	30550965
17844	"ENSG00000152670.14"	"DDX4"	chr5	+	55075791	55075893	55063708	55063768	55076893	55076974
17845	"ENSG00000152670.14"	"DDX4"	chr5	+	55063708	55063768	55059841	55059892	55075791	55075893
17846	"ENSG00000152670.14"	"DDX4"	chr5	+	55086403	55086533	55083673	55083828	55088468	55088635
17847	"ENSG00000152670.14"	"DDX4"	chr5	+	55056027	55056105	55041991	55042049	55059002	55059080
17848	"ENSG00000152670.14"	"DDX4"	chr5	+	55081124	55081172	55077761	55077809	55081274	55081322
17849	"ENSG00000137764.15"	"MAP2K5"	chr15	+	68020253	68020283	67995674	67995746	68040568	68040595
17850	"ENSG00000137764.15"	"MAP2K5"	chr15	+	68040568	68040595	67995674	67995746	68040906	68040939
17851	"ENSG00000183773.11"	"AIFM3"	chr22	+	21331988	21332065	21331320	21331384	21332176	21332294
17852	"ENSG00000183773.11"	"AIFM3"	chr22	+	21328046	21328156	21327659	21327809	21328351	21328385
17853	"ENSG00000183773.11"	"AIFM3"	chr22	+	21335035	21335056	21334308	21334413	21335280	21335649
17854	"ENSG00000183773.11"	"AIFM3"	chr22	+	21320793	21320834	21319464	21319495	21322092	21322263
17855	"ENSG00000204217.8"	"BMPR2"	chr2	+	203419974	203421254	203417438	203417611	203424418	203432474
17856	"ENSG00000149476.10"	"DAK"	chr11	+	61103675	61103862	61102091	61102203	61105412	61105602
17857	"ENSG00000149476.10"	"DAK"	chr11	+	61103311	61103409	61102091	61102203	61105412	61105562
17858	"ENSG00000149476.10"	"DAK"	chr11	+	61103311	61103409	61102091	61102203	61103675	61103843
17859	"ENSG00000149476.10"	"DAK"	chr11	+	61103675	61103843	61102091	61102203	61105412	61105507
17860	"ENSG00000149476.10"	"DAK"	chr11	+	61103675	61103843	61103311	61103409	61105412	61105507
17861	"ENSG00000149476.10"	"DAK"	chr11	+	61101020	61101122	61100711	61100801	61102091	61102203
17862	"ENSG00000184009.5"	"ACTG1"	chr17	-	79478788	79478829	79478213	79478652	79478928	79479168
17863	"ENSG00000097021.15"	"ACOT7"	chr1	-	6342783	6342948	6341161	6341346	6354923	6355040
17864	"ENSG00000097021.15"	"ACOT7"	chr1	-	6342783	6342856	6341312	6341346	6354923	6355564
17865	"ENSG00000109339.14"	"MAPK10"	chr4	-	87291866	87292020	87275682	87275797	87374182	87374298
17866	"ENSG00000109339.14"	"MAPK10"	chr4	-	87277614	87277672	87275680	87275797	87280810	87281177
17867	"ENSG00000109339.14"	"MAPK10"	chr4	-	87024338	87024397	87023046	87023185	87028375	87028505
17868	"ENSG00000109339.14"	"MAPK10"	chr4	-	87350830	87350958	87320899	87320959	87374182	87374336
17869	"ENSG00000109339.14"	"MAPK10"	chr4	-	87275682	87275797	87115488	87115560	87320899	87320959
17870	"ENSG00000109339.14"	"MAPK10"	chr4	-	87320899	87320959	87275682	87275797	87515062	87515263
17871	"ENSG00000109339.14"	"MAPK10"	chr4	-	87320899	87320959	87275682	87275797	87374182	87374333
17872	"ENSG00000109339.14"	"MAPK10"	chr4	-	87256228	87256309	87115488	87115560	87320899	87320959
17873	"ENSG00000154438.3"	"ASZ1"	chr7	-	117062290	117062413	117060216	117060328	117066889	117066989
17874	"ENSG00000154438.3"	"ASZ1"	chr7	-	117025751	117025863	117024779	117024914	117060216	117060328
17875	"ENSG00000110906.8"	"KCTD10"	chr12	-	109907319	109909182	109898440	109898610	109915064	109915105
17876	"ENSG00000110906.8"	"KCTD10"	chr12	-	109895796	109895989	109895434	109895487	109898440	109898610
17877	"ENSG00000110906.8"	"KCTD10"	chr12	-	109895796	109895886	109895434	109895487	109898440	109898610
17878	"ENSG00000110906.8"	"KCTD10"	chr12	-	109907319	109907533	109898440	109898610	109915064	109915110
17879	"ENSG00000110906.8"	"KCTD10"	chr12	-	109898440	109898610	109895796	109895883	109907319	109907529
17880	"ENSG00000110906.8"	"KCTD10"	chr12	-	109895796	109895853	109895434	109895487	109898440	109898610
17881	"ENSG00000110906.8"	"KCTD10"	chr12	-	109895796	109895883	109895434	109895487	109898440	109898610
17882	"ENSG00000127526.9"	"SLC35E1"	chr19	-	16678842	16678980	16677342	16677468	16682322	16682393
17883	"ENSG00000127526.9"	"SLC35E1"	chr19	-	16675847	16675943	16665962	16666208	16677342	16677468
17884	"ENSG00000029534.15"	"ANK1"	chr8	-	41518947	41519082	41512842	41513272	41519393	41519459
17885	"ENSG00000029534.15"	"ANK1"	chr8	-	41518947	41519082	41512842	41513272	41519318	41519459
17886	"ENSG00000029534.15"	"ANK1"	chr8	-	41518947	41519082	41512842	41513272	41521176	41521260
17887	"ENSG00000029534.15"	"ANK1"	chr8	-	41519318	41519459	41510738	41513272	41521176	41521260
17888	"ENSG00000029534.15"	"ANK1"	chr8	-	41519318	41519459	41518947	41519082	41521176	41521260
17889	"ENSG00000029534.15"	"ANK1"	chr8	-	41521176	41521260	41510744	41513272	41525784	41526082
17890	"ENSG00000029534.15"	"ANK1"	chr8	-	41557948	41557972	41556969	41557066	41559067	41559140
17891	"ENSG00000029534.15"	"ANK1"	chr8	-	41519393	41519459	41518947	41519082	41521176	41521260
17892	"ENSG00000029534.15"	"ANK1"	chr8	-	41519393	41519459	41512819	41513272	41521176	41521260
17893	"ENSG00000029534.15"	"ANK1"	chr8	-	41530033	41530430	41529871	41529944	41542061	41542208
17894	"ENSG00000185862.5"	"EVI2B"	chr17	-	29634904	29634977	29631251	29632648	29640996	29641123
17895	"ENSG00000132286.7"	"TIMM10B"	chr11	+	6502986	6503082	6502737	6502785	6503274	6503519
17896	"ENSG00000186628.8"	"FSD2"	chr15	-	83465001	83465118	83455839	83456220	83474717	83474822
17897	"ENSG00000186628.8"	"FSD2"	chr15	-	83438501	83438636	83437631	83437782	83440824	83440980
17898	"ENSG00000100979.10"	"PLTP"	chr20	-	44538580	44538709	44536479	44536543	44539790	44539890
17899	"ENSG00000100979.10"	"PLTP"	chr20	-	44538154	44538310	44536479	44536543	44538580	44538709
17900	"ENSG00000176358.11"	"TAC4"	chr17	-	47917211	47917271	47915670	47916035	47918913	47918946
17901	"ENSG00000176358.11"	"TAC4"	chr17	-	47917211	47917271	47915670	47916035	47921425	47921519
17902	"ENSG00000176358.11"	"TAC4"	chr17	-	47918913	47918946	47917211	47917271	47921425	47921519
17903	"ENSG00000176358.11"	"TAC4"	chr17	-	47918913	47918946	47915670	47916035	47921425	47921519
17904	"ENSG00000179111.4"	"HES7"	chr17	-	8026637	8026823	8026348	8026444	8027360	8027410
17905	"ENSG00000111752.6"	"PHC1"	chr12	+	9074196	9074346	9073580	9073661	9075252	9075384
17906	"ENSG00000111752.6"	"PHC1"	chr12	+	9072351	9072462	9070225	9070387	9073580	9073661
17907	"ENSG00000111752.6"	"PHC1"	chr12	+	9072351	9072513	9070250	9070387	9073580	9073661
17908	"ENSG00000111752.6"	"PHC1"	chr12	+	9068656	9068665	9067148	9067423	9070225	9070387
17909	"ENSG00000111752.6"	"PHC1"	chr12	+	9085802	9085946	9085158	9085427	9086460	9086596
17910	"ENSG00000111752.6"	"PHC1"	chr12	+	9087719	9087834	9086862	9087074	9089451	9089560
17911	"ENSG00000161203.9"	"AP2M1"	chr3	+	183898432	183898438	183897956	183898039	183898636	183898772
17912	"ENSG00000161203.9"	"AP2M1"	chr3	+	183895330	183895399	183894738	183894855	183896005	183896011
17913	"ENSG00000161203.9"	"AP2M1"	chr3	+	183895330	183895399	183894738	183894855	183896644	183896910
17914	"ENSG00000161203.9"	"AP2M1"	chr3	+	183896005	183896011	183895330	183895399	183896644	183896910
17915	"ENSG00000161203.9"	"AP2M1"	chr3	+	183896005	183896011	183894738	183894855	183896644	183896910
17916	"ENSG00000161203.9"	"AP2M1"	chr3	+	183898432	183898529	183897956	183898039	183898636	183898703
17917	"ENSG00000233620.1"	"RP11-22M7.2"	chr1	+	216253306	216253383	216252414	216252543	216260063	216260247
17918	"ENSG00000130755.8"	"GMFG"	chr19	-	39826074	39826171	39825900	39825950	39826613	39826825
17919	"ENSG00000130755.8"	"GMFG"	chr19	-	39826074	39826171	39823543	39823766	39826613	39826825
17920	"ENSG00000130755.8"	"GMFG"	chr19	-	39823716	39823766	39820183	39820266	39826613	39826645
17921	"ENSG00000130755.8"	"GMFG"	chr19	-	39820183	39820266	39819639	39819713	39823716	39823766
17922	"ENSG00000130755.8"	"GMFG"	chr19	-	39820187	39820266	39819639	39819713	39823716	39823766
17923	"ENSG00000130755.8"	"GMFG"	chr19	-	39825900	39825950	39823716	39823766	39826074	39826194
17924	"ENSG00000130755.8"	"GMFG"	chr19	-	39825900	39825950	39823716	39823766	39826613	39826657
17925	"ENSG00000130755.8"	"GMFG"	chr19	-	39826074	39826194	39825900	39825950	39826613	39826668
17926	"ENSG00000174839.8"	"DENND6A"	chr3	-	57644844	57644907	57643377	57643462	57646486	57646566
17927	"ENSG00000174453.5"	"VWC2L"	chr2	+	215301352	215301482	215278837	215279307	215440395	215443683
17928	"ENSG00000153107.7"	"ANAPC1"	chr2	-	112630884	112630985	112630206	112630289	112631189	112631241
17929	"ENSG00000063854.8"	"HAGH"	chr16	-	1869115	1869224	1867168	1867272	1869897	1870015
17930	"ENSG00000063854.8"	"HAGH"	chr16	-	1876507	1876603	1872865	1873038	1876712	1876842
17931	"ENSG00000180263.9"	"FGD6"	chr12	-	95602618	95605043	95566375	95566520	95611000	95611155
17932	"ENSG00000180263.9"	"FGD6"	chr12	-	95478273	95478422	95475173	95475332	95479555	95479684
17933	"ENSG00000132613.10"	"MTSS1L"	chr16	-	70713217	70713226	70712154	70712312	70713532	70713607
17934	"ENSG00000234899.5"	"AC005152.2"	chr17	-	70078262	70078556	70078061	70078182	70080046	70080169
17935	"ENSG00000234899.5"	"AC005152.2"	chr17	-	70070689	70072874	70067183	70067372	70078061	70078182
17936	"ENSG00000187806.3"	"TMEM202"	chr15	+	72690993	72691249	72690613	72690748	72698942	72699092
17937	"ENSG00000187806.3"	"TMEM202"	chr15	+	72699426	72699558	72698942	72699092	72700031	72700370
17938	"ENSG00000130783.9"	"CCDC62"	chr12	+	123307912	123308006	123297816	123297966	123310968	123311929
17939	"ENSG00000267508.1"	"ZNF285"	chr19	-	44898682	44898703	44896503	44896630	44901363	44901421
17940	"ENSG00000267508.1"	"ZNF285"	chr19	-	44896503	44896630	44889810	44892264	44901363	44901421
17941	"ENSG00000174791.6"	"RIN1"	chr11	-	66103448	66103629	66103232	66103347	66103787	66104000
17942	"ENSG00000066382.12"	"MPPED2"	chr11	-	30526282	30526380	30516842	30517068	30557540	30557722
17943	"ENSG00000068097.10"	"HEATR6"	chr17	-	58151322	58151520	58151206	58151247	58153490	58153598
17944	"ENSG00000068097.10"	"HEATR6"	chr17	-	58151106	58151247	58150596	58150640	58153490	58153598
17945	"ENSG00000068097.10"	"HEATR6"	chr17	-	58153065	58153194	58151106	58151247	58153490	58153598
17946	"ENSG00000068097.10"	"HEATR6"	chr17	-	58151106	58151520	58150524	58150640	58153490	58153546
17947	"ENSG00000073417.10"	"PDE8A"	chr15	+	85634274	85634412	85632568	85632647	85641178	85641267
17948	"ENSG00000073417.10"	"PDE8A"	chr15	+	85634274	85634412	85626786	85626875	85641178	85641267
17949	"ENSG00000073417.10"	"PDE8A"	chr15	+	85633948	85634146	85632568	85632647	85634274	85634412
17950	"ENSG00000073417.10"	"PDE8A"	chr15	+	85641178	85641267	85626786	85626875	85643245	85643297
17951	"ENSG00000073417.10"	"PDE8A"	chr15	+	85632568	85632647	85626786	85626875	85634274	85634412
17952	"ENSG00000073417.10"	"PDE8A"	chr15	+	85632568	85632647	85626786	85626875	85641178	85641267
17953	"ENSG00000214160.5"	"ALG3"	chr3	-	183963255	183963403	183962546	183963146	183966569	183966750
17954	"ENSG00000214160.5"	"ALG3"	chr3	-	183962985	183963146	183962388	183962509	183963255	183963403
17955	"ENSG00000214160.5"	"ALG3"	chr3	-	183963500	183963600	183963255	183963403	183966569	183966738
17956	"ENSG00000214160.5"	"ALG3"	chr3	-	183963500	183963600	183963255	183963403	183966532	183966759
17957	"ENSG00000177752.10"	"YIPF7"	chr4	-	44637938	44638102	44631419	44631565	44652001	44652118
17958	"ENSG00000177752.10"	"YIPF7"	chr4	-	44637933	44638102	44631187	44631565	44652001	44652118
17959	"ENSG00000095637.16"	"SORBS1"	chr10	-	97115383	97116862	97114638	97114724	97117387	97117560
17960	"ENSG00000095637.16"	"SORBS1"	chr10	-	97194378	97194474	97192204	97192333	97197246	97197312
17961	"ENSG00000095637.16"	"SORBS1"	chr10	-	97096277	97096562	97081719	97081778	97098889	97099084
17962	"ENSG00000095637.16"	"SORBS1"	chr10	-	97096277	97097051	97081719	97081778	97098889	97099084
17963	"ENSG00000095637.16"	"SORBS1"	chr10	-	97096277	97097051	97082502	97082562	97098889	97099084
17964	"ENSG00000095637.16"	"SORBS1"	chr10	-	97175225	97175942	97174250	97174619	97181717	97181830
17965	"ENSG00000095637.16"	"SORBS1"	chr10	-	97146747	97146876	97143994	97144042	97154757	97154832
17966	"ENSG00000095637.16"	"SORBS1"	chr10	-	97131740	97131806	97131082	97131184	97135729	97135813
17967	"ENSG00000095637.16"	"SORBS1"	chr10	-	97131740	97131806	97127406	97127456	97135729	97135813
17968	"ENSG00000095637.16"	"SORBS1"	chr10	-	97110965	97111133	97106162	97106209	97114638	97114724
17969	"ENSG00000095637.16"	"SORBS1"	chr10	-	97154367	97154430	97143994	97144042	97154757	97154832
17970	"ENSG00000095637.16"	"SORBS1"	chr10	-	97174250	97174412	97170389	97170534	97181717	97181830
17971	"ENSG00000095637.16"	"SORBS1"	chr10	-	97154757	97154832	97143994	97144042	97156976	97157040
17972	"ENSG00000095637.16"	"SORBS1"	chr10	-	97110972	97111133	97106162	97106209	97114638	97114724
17973	"ENSG00000095637.16"	"SORBS1"	chr10	-	97135729	97135813	97127406	97127456	97141441	97141556
17974	"ENSG00000095637.16"	"SORBS1"	chr10	-	97082502	97082562	97081719	97081778	97096277	97097051
17975	"ENSG00000095637.16"	"SORBS1"	chr10	-	97082502	97082562	97081719	97081778	97098889	97099084
17976	"ENSG00000095637.16"	"SORBS1"	chr10	-	97131082	97131184	97127406	97127456	97131740	97131806
17977	"ENSG00000095637.16"	"SORBS1"	chr10	-	97131082	97131184	97127406	97127456	97135729	97135813
17978	"ENSG00000095637.16"	"SORBS1"	chr10	-	97181946	97181973	97181717	97181830	97192204	97192333
17979	"ENSG00000095637.16"	"SORBS1"	chr10	-	97165874	97165904	97158773	97158946	97170389	97170534
17980	"ENSG00000095637.16"	"SORBS1"	chr10	-	97174250	97174619	97170389	97170534	97181717	97181830
17981	"ENSG00000095637.16"	"SORBS1"	chr10	-	97174250	97174619	97170389	97170534	97175225	97175942
17982	"ENSG00000164182.6"	"NDUFAF2"	chr5	+	60379069	60379156	60368951	60369041	60394818	60394859
17983	"ENSG00000164182.6"	"NDUFAF2"	chr5	+	60394818	60394859	60368951	60369041	60448530	60448853
17984	"ENSG00000142945.8"	"KIF2C"	chr1	+	45218803	45218926	45216113	45216236	45219404	45219505
17985	"ENSG00000167733.9"	"HSD11B1L"	chr19	+	5684975	5685130	5681065	5681282	5686910	5687002
17986	"ENSG00000167733.9"	"HSD11B1L"	chr19	+	5684829	5685130	5681064	5681282	5686910	5687002
17987	"ENSG00000167733.9"	"HSD11B1L"	chr19	+	5684999	5685130	5684791	5684916	5686426	5686538
17988	"ENSG00000167733.9"	"HSD11B1L"	chr19	+	5684999	5685130	5684791	5684916	5686910	5687002
17989	"ENSG00000167733.9"	"HSD11B1L"	chr19	+	5686910	5687002	5684865	5684916	5687292	5687315
17990	"ENSG00000167733.9"	"HSD11B1L"	chr19	+	5686426	5686538	5684999	5685130	5686910	5687002
17991	"ENSG00000167733.9"	"HSD11B1L"	chr19	+	5686426	5686538	5684829	5684916	5686910	5687002
17992	"ENSG00000167733.9"	"HSD11B1L"	chr19	+	5685003	5685130	5684829	5684916	5686910	5687002
17993	"ENSG00000167733.9"	"HSD11B1L"	chr19	+	5684829	5684916	5681027	5681282	5686910	5687002
17994	"ENSG00000167733.9"	"HSD11B1L"	chr19	+	5684032	5684132	5681035	5681282	5684791	5684916
17995	"ENSG00000112902.7"	"SEMA5A"	chr5	-	9280900	9280919	9237830	9238002	9318483	9318529
17996	"ENSG00000100968.9"	"NFATC4"	chr14	+	24845499	24846084	24845180	24845307	24846843	24846923
17997	"ENSG00000100968.9"	"NFATC4"	chr14	+	24845499	24845760	24845180	24845307	24846843	24846911
17998	"ENSG00000007306.10"	"CEACAM7"	chr19	-	42187715	42187994	42181303	42181431	42190789	42191152
17999	"ENSG00000213809.4"	"KLRK1"	chr12	-	10532045	10532081	10531152	10531304	10532298	10532391
18000	"ENSG00000108963.13"	"DPH1"	chr17	+	1939263	1939385	1937113	1937136	1939822	1939980
18001	"ENSG00000110844.9"	"PRPF40B"	chr12	+	50024327	50024408	50017196	50017376	50025183	50025327
18002	"ENSG00000118308.10"	"LRMP"	chr12	+	25214525	25214587	25205633	25205890	25215753	25215834
18003	"ENSG00000118308.10"	"LRMP"	chr12	+	25219298	25219446	25216653	25216750	25222283	25222365
18004	"ENSG00000118308.10"	"LRMP"	chr12	+	25257294	25257396	25256942	25256992	25259876	25259984
18005	"ENSG00000118308.10"	"LRMP"	chr12	+	25215753	25215834	25205575	25205890	25216653	25216750
18006	"ENSG00000118308.10"	"LRMP"	chr12	+	25254871	25254959	25254111	25254259	25255131	25255175
18007	"ENSG00000163472.14"	"TMEM79"	chr1	+	156255315	156255774	156254974	156255058	156256050	156256264
18008	"ENSG00000105894.7"	"PTN"	chr7	-	136920890	136920989	136912110	136912822	136935976	136936138
18009	"ENSG00000197681.8"	"TBC1D3"	chr17	-	36340661	36340727	36340098	36340198	36341111	36341206
18010	"ENSG00000197681.8"	"TBC1D3"	chr17	-	36340098	36340198	36339575	36339728	36341111	36341206
18011	"ENSG00000197681.8"	"TBC1D3"	chr17	-	36346437	36346660	36345438	36345478	36346761	36346847
18012	"ENSG00000197681.8"	"TBC1D3"	chr17	-	36340098	36340727	36339575	36339728	36341111	36341206
18013	"ENSG00000149403.7"	"GRIK4"	chr11	+	120524393	120524501	120435194	120435434	120530977	120531109
18014	"ENSG00000140319.6"	"SRP14"	chr15	-	40331076	40331149	40330482	40330595	40331293	40331389
18015	"ENSG00000140319.6"	"SRP14"	chr15	-	40329509	40329549	40329186	40329219	40330482	40330595
18016	"ENSG00000140319.6"	"SRP14"	chr15	-	40329509	40329556	40329186	40329219	40330482	40330595
18017	"ENSG00000061656.5"	"SPAG4"	chr20	+	34206008	34206052	34205441	34205762	34206371	34206642
18018	"ENSG00000061656.5"	"SPAG4"	chr20	+	34206533	34206642	34206371	34206397	34206844	34206920
18019	"ENSG00000140694.12"	"PARN"	chr16	-	14721125	14721193	14721032	14721044	14722028	14722108
18020	"ENSG00000140694.12"	"PARN"	chr16	-	14698002	14698083	14693760	14693817	14700340	14700383
18021	"ENSG00000140694.12"	"PARN"	chr16	-	14711446	14711507	14704500	14704666	14720962	14721044
18022	"ENSG00000140694.12"	"PARN"	chr16	-	14700340	14700383	14698002	14698083	14702137	14702176
18023	"ENSG00000069764.5"	"PLA2G10"	chr16	-	14772501	14772617	14766537	14766606	14782021	14782128
18024	"ENSG00000034693.10"	"PEX3"	chr6	+	143780221	143780353	143772116	143772252	143784052	143784134
18025	"ENSG00000007255.6"	"TRAPPC6A"	chr19	-	45668384	45668452	45668110	45668228	45681350	45681495
18026	"ENSG00000007255.6"	"TRAPPC6A"	chr19	-	45668384	45668452	45668110	45668228	45681392	45681495
18027	"ENSG00000080603.12"	"SRCAP"	chr16	+	30732509	30732797	30732033	30732299	30733442	30733607
18028	"ENSG00000080603.12"	"SRCAP"	chr16	+	30733883	30734069	30733442	30733607	30734283	30734550
18029	"ENSG00000196600.8"	"SLC22A25"	chr11	-	62935380	62935532	62933515	62933730	62948131	62948247
18030	"ENSG00000116288.8"	"PARK7"	chr1	+	8029144	8029208	8025383	8025485	8029404	8029464
18031	"ENSG00000116288.8"	"PARK7"	chr1	+	8029404	8029464	8025383	8025485	8030953	8031023
18032	"ENSG00000116783.10"	"TNNI3K"	chr1	+	75007220	75007294	75005938	75005997	75009589	75010112
18033	"ENSG00000114757.14"	"PEX5L"	chr3	-	179597716	179597911	179593141	179593265	179605460	179605572
18034	"ENSG00000114757.14"	"PEX5L"	chr3	-	179618457	179618523	179615929	179616034	179754366	179754558
18035	"ENSG00000114757.14"	"PEX5L"	chr3	-	179690946	179691106	179689381	179689453	179691803	179691999
18036	"ENSG00000114757.14"	"PEX5L"	chr3	-	179615929	179616034	179605460	179605572	179689381	179689453
18037	"ENSG00000114757.14"	"PEX5L"	chr3	-	179615929	179616034	179605460	179605572	179754366	179754714
18038	"ENSG00000114757.14"	"PEX5L"	chr3	-	179689381	179689448	179605460	179605572	179754366	179754823
18039	"ENSG00000114757.14"	"PEX5L"	chr3	-	179689381	179689448	179618460	179618523	179754366	179754823
18040	"ENSG00000114757.14"	"PEX5L"	chr3	-	179689381	179689453	179605460	179605572	179754366	179754841
18041	"ENSG00000114757.14"	"PEX5L"	chr3	-	179689381	179689453	179615929	179616034	179754366	179754841
18042	"ENSG00000163050.12"	"ADCK3"	chr1	+	227170594	227170735	227170378	227170464	227171252	227171334
18043	"ENSG00000151882.7"	"CCL28"	chr5	-	43384066	43384164	43382089	43382154	43388451	43388578
18044	"ENSG00000145390.7"	"USP53"	chr4	+	120187454	120187488	120182869	120183019	120188474	120188637
